route,template,intent,primary_keyword,entity,source,owner,status,indexability,canonical,last_verified,quality_score
/diagnostics/duct/after-power-outage/,diagnostic,Безопасная первичная проверка: duct after-power-outage,duct after-power-outage,duct/after-power-outage,service manual and safety review required,service-editor,draft,noindex,/diagnostics/duct/after-power-outage/,2026-08-20,20
/diagnostics/duct/seasonal-start-problem/,diagnostic,Безопасная первичная проверка: duct seasonal-start-problem,duct seasonal-start-problem,duct/seasonal-start-problem,service manual and safety review required,service-editor,draft,noindex,/diagnostics/duct/seasonal-start-problem/,2026-08-20,20
/diagnostics/cassette/not-cooling/,diagnostic,Безопасная первичная проверка: cassette not-cooling,cassette not-cooling,cassette/not-cooling,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/not-cooling/,2026-08-20,20
/diagnostics/cassette/weak-airflow/,diagnostic,Безопасная первичная проверка: cassette weak-airflow,cassette weak-airflow,cassette/weak-airflow,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/weak-airflow/,2026-08-20,20
/diagnostics/cassette/water-leak/,diagnostic,Безопасная первичная проверка: cassette water-leak,cassette water-leak,cassette/water-leak,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/water-leak/,2026-08-20,20
/diagnostics/cassette/unusual-noise/,diagnostic,Безопасная первичная проверка: cassette unusual-noise,cassette unusual-noise,cassette/unusual-noise,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/unusual-noise/,2026-08-20,20
/diagnostics/cassette/vibration/,diagnostic,Безопасная первичная проверка: cassette vibration,cassette vibration,cassette/vibration,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/vibration/,2026-08-20,20
/diagnostics/cassette/bad-smell/,diagnostic,Безопасная первичная проверка: cassette bad-smell,cassette bad-smell,cassette/bad-smell,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/bad-smell/,2026-08-20,20
/diagnostics/cassette/not-starting/,diagnostic,Безопасная первичная проверка: cassette not-starting,cassette not-starting,cassette/not-starting,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/not-starting/,2026-08-20,20
/diagnostics/cassette/turns-off/,diagnostic,Безопасная первичная проверка: cassette turns-off,cassette turns-off,cassette/turns-off,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/turns-off/,2026-08-20,20
/diagnostics/cassette/ice-on-unit/,diagnostic,Безопасная первичная проверка: cassette ice-on-unit,cassette ice-on-unit,cassette/ice-on-unit,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/ice-on-unit/,2026-08-20,20
/diagnostics/cassette/error-code/,diagnostic,Безопасная первичная проверка: cassette error-code,cassette error-code,cassette/error-code,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/error-code/,2026-08-20,20
/diagnostics/cassette/remote-not-working/,diagnostic,Безопасная первичная проверка: cassette remote-not-working,cassette remote-not-working,cassette/remote-not-working,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/remote-not-working/,2026-08-20,20
/diagnostics/cassette/wifi-not-connecting/,diagnostic,Безопасная первичная проверка: cassette wifi-not-connecting,cassette wifi-not-connecting,cassette/wifi-not-connecting,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/wifi-not-connecting/,2026-08-20,20
/diagnostics/cassette/heating-poorly/,diagnostic,Безопасная первичная проверка: cassette heating-poorly,cassette heating-poorly,cassette/heating-poorly,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/heating-poorly/,2026-08-20,20
/diagnostics/cassette/outdoor-unit-noise/,diagnostic,Безопасная первичная проверка: cassette outdoor-unit-noise,cassette outdoor-unit-noise,cassette/outdoor-unit-noise,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/outdoor-unit-noise/,2026-08-20,20
/diagnostics/cassette/high-electricity-use/,diagnostic,Безопасная первичная проверка: cassette high-electricity-use,cassette high-electricity-use,cassette/high-electricity-use,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/high-electricity-use/,2026-08-20,20
/diagnostics/cassette/frequent-cycling/,diagnostic,Безопасная первичная проверка: cassette frequent-cycling,cassette frequent-cycling,cassette/frequent-cycling,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/frequent-cycling/,2026-08-20,20
/diagnostics/cassette/condensate-problem/,diagnostic,Безопасная первичная проверка: cassette condensate-problem,cassette condensate-problem,cassette/condensate-problem,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/condensate-problem/,2026-08-20,20
/diagnostics/cassette/filter-warning/,diagnostic,Безопасная первичная проверка: cassette filter-warning,cassette filter-warning,cassette/filter-warning,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/filter-warning/,2026-08-20,20
/diagnostics/cassette/after-power-outage/,diagnostic,Безопасная первичная проверка: cassette after-power-outage,cassette after-power-outage,cassette/after-power-outage,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/after-power-outage/,2026-08-20,20
/diagnostics/cassette/seasonal-start-problem/,diagnostic,Безопасная первичная проверка: cassette seasonal-start-problem,cassette seasonal-start-problem,cassette/seasonal-start-problem,service manual and safety review required,service-editor,draft,noindex,/diagnostics/cassette/seasonal-start-problem/,2026-08-20,20
/glossary/airflow/,glossary,Определение и инженерная роль: airflow,airflow,airflow,technical definition source required,engineering-editor,draft,noindex,/glossary/airflow/,2026-08-20,20
/glossary/bms/,glossary,Определение и инженерная роль: bms,bms,bms,technical definition source required,engineering-editor,draft,noindex,/glossary/bms/,2026-08-20,20
/glossary/blue-fin/,glossary,Определение и инженерная роль: blue-fin,blue-fin,blue-fin,technical definition source required,engineering-editor,draft,noindex,/glossary/blue-fin/,2026-08-20,20
/glossary/btu/,glossary,Определение и инженерная роль: btu,btu,btu,technical definition source required,engineering-editor,draft,noindex,/glossary/btu/,2026-08-20,20
/glossary/cassette-unit/,glossary,Определение и инженерная роль: cassette-unit,cassette-unit,cassette-unit,technical definition source required,engineering-editor,draft,noindex,/glossary/cassette-unit/,2026-08-20,20
/glossary/central-controller/,glossary,Определение и инженерная роль: central-controller,central-controller,central-controller,technical definition source required,engineering-editor,draft,noindex,/glossary/central-controller/,2026-08-20,20
/glossary/coefficient-of-performance/,glossary,Определение и инженерная роль: coefficient-of-performance,coefficient-of-performance,coefficient-of-performance,technical definition source required,engineering-editor,draft,noindex,/glossary/coefficient-of-performance/,2026-08-20,20
